model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,75,25,99,0.0048592117449467315,-0.0883863800580991,0.0028802382194346708,-0.04419319002904955,0.5202784126660448,0.021070507079443385,3_1,0_1,True,0.75,99,,,,
sqrt+inv,PASS_FIT,75,25,99,0.00206143125057811,-0.21109889234396514,0.006885841884545397,-0.10554944617198257,2.2948653236739576,0.09838858649985768,3_1,0_1,True,0.75,99,-6.159239649200737,0.3400553934368953,,
sqrt+inv+threehalf,PASS_FIT,75,25,99,0.0017774514125553063,-0.37717846228514607,0.03408209064236472,-0.18858923114257303,5.864812834159689,0.7262892074354216,3_1,0_1,True,0.75,99,-31.117246196571713,5.050979526432711,56.76357812585477,11.468118046794542
sqrt,PASS_FIT,75,25,99,0.01073297682229034,-0.07159343119901558,0.006361840494811777,-0.03579671559950779,0.4986736727918666,0.04654031888047502,4_1,0_1,False,0.75,99,,,,
sqrt+inv,PASS_FIT,75,25,99,0.0063073357410556065,-0.31377198331256345,0.02106852538180497,-0.15688599165628173,4.000899164731779,0.3010383431261461,4_1,0_1,False,0.75,99,-12.155530944464223,1.0404632880003897,,
sqrt+inv+threehalf,PASS_FIT,75,25,99,0.0042680851709756855,-1.0524482849017438,0.08183923602018561,-0.5262241424508719,19.87904495260344,1.743993773443499,4_1,0_1,False,0.75,99,-123.16188758411477,12.128607658915938,252.4688013692762,27.537689204204572
