t,delta,kappa_tau
0.096,-0.7978301074922269,4.199999999999999
0.097,-0.803830830044451,4.199999999999999
0.098,-0.810237905839367,4.199999999999999
0.099,-0.8170510179231103,4.199999999999999
0.1,-0.8242697872373856,4.199999999999999
0.101,-0.8318937638455886,4.199999999999999
0.10200000000000001,-0.8399224176619691,4.199999999999999
0.10300000000000001,-0.8483551286971771,4.199999999999999
0.10400000000000001,-0.8571911768360656,4.199999999999999
0.105,-0.8664297311664471,4.199999999999999
0.106,-0.8760698388806034,4.199999999999999
0.107,-0.8861104137747282,4.199999999999999
0.108,-0.8965502243751606,4.199999999999999
0.109,-0.907387881724202,4.199999999999999
0.11,-0.9186218268625206,4.199999999999999
0.111,-0.9302503180495933,4.199999999999999
0.112,-0.9422714177683091,4.199999999999999
0.113,-0.9546829795647174,4.199999999999999
0.114,-0.9674826347789258,4.199999999999999
0.115,-0.980667779228281,4.199999999999999
0.116,-0.9942355599091557,4.199999999999999
0.117,-1.0081828617888529,4.199999999999999
0.11800000000000001,-1.022506294764273,4.199999999999999
0.11900000000000001,-1.0372021808689662,4.199999999999999
0.12,-1.0522665418149724,4.199999999999999
0.121,-1.0676950869602932,4.199999999999999
0.122,-1.0834832017969105,4.199999999999999
0.123,-1.099625937057806,4.199999999999999
0.124,-1.116117998544388,4.199999999999999
0.125,-1.1329537377779602,4.199999999999999
0.126,-1.1501271435802876,4.199999999999999
0.127,-1.1676318346887955,4.199999999999999
0.128,-1.1854610535114158,4.199999999999999
0.129,-1.2036076611244346,4.199999999999999
0.13,-1.2220641336138351,4.199999999999999
0.131,-1.2408225598565128,4.199999999999999
0.132,-1.2598746408322437,4.199999999999999
0.133,-1.2792116905504618,4.199999999999999
0.134,-1.298824638667642,4.199999999999999
0.135,-1.3187040348614567,4.199999999999999
0.136,-1.338840055016858,4.199999999999999
0.137,-1.3592225092669348,4.199999999999999
0.138,-1.3798408519178458,4.199999999999999
0.139,-1.4006841932724683,4.199999999999999
0.14,-1.4217413133517827,4.199999999999999
0.14100000000000001,-1.4430006774965802,4.199999999999999
0.14200000000000002,-1.4644504538150382,4.199999999999999
0.14300000000000002,-1.4860785324242811,4.199999999999999
0.14400000000000002,-1.507872546416487,4.199999999999999
0.145,-1.5298198944626096,4.199999999999999
0.146,-1.5519077649497257,4.199999999999999
0.147,-1.574123161531562,4.199999999999999
0.148,-1.596452929956235,4.199999999999999
0.149,-1.6188837860209175,4.199999999999999
0.15,-1.6414023444902446,4.199999999999999
0.151,-1.6639951488040392,4.199999999999999
0.152,-1.6866487013906157,4.199999999999999
0.153,-1.709349494394595,4.199999999999999
0.154,-1.7320840406230968,4.199999999999999
0.155,-1.7548389045113408,4.199999999999999
0.156,-1.777600732908247,4.199999999999999
0.157,-1.8003562854845265,4.199999999999999
0.158,-1.8230924645699762,4.199999999999999
0.159,-1.845796344233205,4.199999999999999
0.16,-1.868455198425616,4.199999999999999
0.161,-1.891056528022086,4.199999999999999
0.162,-1.9135880866031814,4.199999999999999
0.163,-1.9360379048376788,4.199999999999999
0.164,-1.9583943133394648,4.199999999999999
0.165,-1.980645963889197,4.199999999999999
0.166,-2.0027818489282385,4.199999999999999
0.167,-2.0247913192499847,4.199999999999999
0.168,-2.0466640998315677,4.199999999999999
0.169,-2.0683903037667015,4.199999999999999
0.17,-2.0899604442779665,4.199999999999999
0.171,-2.1113654448037846,4.199999999999999
0.17200000000000001,-2.1325966471715834,4.199999999999999
0.17300000000000001,-2.153645817883913,4.199999999999999
0.17400000000000002,-2.1745051525584906,4.199999999999999
0.17500000000000002,-2.1951672785760925,4.199999999999999
0.176,-2.2156252560018603,4.199999999999999
0.177,-2.235872576855793,4.199999999999999
0.178,-2.2559031628170056,4.199999999999999
0.179,-2.275711361453647,4.199999999999999
0.18,-2.295291941076249,4.199999999999999
0.181,-2.3146400843167507,4.199999999999999
0.182,-2.3337513805385397,4.199999999999999
0.183,-2.352621817184678,4.199999999999999
0.184,-2.371247770172086,4.199999999999999
0.185,-2.389625993438966,4.199999999999999
0.186,-2.407753607751257,4.199999999999999
0.187,-2.425628088871521,4.199999999999999
0.188,-2.443247255190473,4.199999999999999
0.189,-2.4606092549175593,4.199999999999999
0.19,-2.4777125529225534,4.199999999999999
0.191,-2.494555917315314,4.199999999999999
0.192,-2.5111384058456276,4.199999999999999
0.193,-2.5274593521996107,4.199999999999999
0.194,-2.5435183522635185,4.199999999999999
0.195,-2.559315250420089,4.199999999999999
0.196,-2.5748501259368335,4.199999999999999
0.197,-2.590123279500003,4.199999999999999
0.198,-2.605135219942382,4.199999999999999
0.199,-2.619886651207658,4.199999999999999
0.2,-2.6343784595888673,4.199999999999999
0.201,-2.6486117012734374,4.199999999999999
0.202,-2.6625875902225804,4.199999999999999
0.203,-2.676307486408315,4.199999999999999
0.20400000000000001,-2.6897728844272026,4.199999999999999
0.20500000000000002,-2.7029854025059694,4.199999999999999
0.20600000000000002,-2.7159467719105708,4.199999999999999
0.20700000000000002,-2.7286588267669556,4.199999999999999
0.20800000000000002,-2.741123494298735,4.199999999999999
0.209,-2.7533427854842487,4.199999999999999
0.21,-2.765318786133026,4.199999999999999
0.211,-2.777053648379459,4.199999999999999
0.212,-2.7885495825895448,4.199999999999999
0.213,-2.7998088496748497,4.199999999999999
0.214,-2.810833753806346,4.199999999999999
0.215,-2.821626635519521,4.199999999999999
0.216,-2.8321898652010504,4.199999999999999
0.217,-2.8425258369464363,4.199999999999999
0.218,-2.852636962777282,4.199999999999999
0.219,-2.8625256672062696,4.199999999999999
0.22,-2.8721943821374705,4.199999999999999
0.221,-2.881645542089297,4.199999999999999
0.222,-2.8908815797271625,4.199999999999999
0.223,-2.899904921692843,4.199999999999999
0.224,-2.9087179847174554,4.199999999999999
0.225,-2.917323172005057,4.199999999999999
0.226,-2.925722869873956,4.199999999999999
0.227,-2.933919444643013,4.199999999999999
0.228,-2.941915239750431,4.199999999999999
0.229,-2.9497125730927816,4.199999999999999
0.23,-2.9573137345723417,4.199999999999999
0.231,-2.9647209838411164,4.199999999999999
0.232,-2.971936548230287,4.199999999999999
0.233,-2.9789626208541926,4.199999999999999
0.234,-2.985801358878325,4.199999999999999
0.23500000000000001,-2.9924548819412244,4.199999999999999
0.23600000000000002,-2.9989252707205387,4.199999999999999
0.23700000000000002,-3.005214565633933,4.199999999999999
0.23800000000000002,-3.0113247656659174,4.199999999999999
0.23900000000000002,-3.0172578273120547,4.199999999999999
0.24,-3.023015663632427,4.199999999999999
0.241,-3.0286001434065972,4.199999999999999
0.242,-3.0340130903827025,4.199999999999999
0.243,-3.0392562826136618,4.199999999999999
0.244,-3.0443314518738784,4.199999999999999
0.245,-3.049240283150119,4.199999999999999
0.246,-3.0539844142006345,4.199999999999999
0.247,-3.058565435176882,4.199999999999999
0.248,-3.062984888302542,4.199999999999999
0.249,-3.067244267604819,4.199999999999999
0.25,-3.0713450186933065,4.199999999999999
0.251,-3.0752885385819795,4.199999999999999
0.252,-3.0790761755501315,4.199999999999999
0.253,-3.0827092290383593,4.199999999999999
0.254,-3.0861889495758987,4.199999999999999
0.255,-3.089516538735885,4.199999999999999
0.256,-3.092693149115312,4.199999999999999
0.257,-3.0957198843366838,4.199999999999999
0.258,-3.0985977990685516,4.199999999999999
0.259,-3.1013278990623077,4.199999999999999
0.26,-3.1039111412028193,4.199999999999999
0.261,-3.106348433570626,4.199999999999999
0.262,-3.1086406355135967,4.199999999999999
0.263,-3.1107885577261163,4.199999999999999
0.264,-3.11279296233399,4.199999999999999
0.265,-3.1146545629834277,4.199999999999999
0.266,-3.116374024932565,4.199999999999999
0.267,-3.1179519651441456,4.199999999999999
0.268,-3.119388952378084,4.199999999999999
0.269,-3.1206855072827455,4.199999999999999
0.27,-3.1218421024839156,4.199999999999999
0.271,-3.1228591626704967,4.199999999999999
0.272,-3.1237370646761153,4.199999999999999
0.273,-3.1244761375558827,4.199999999999999
0.274,-3.125076662657678,4.199999999999999
0.275,-3.125538873687389,4.199999999999999
0.276,-3.1258629567676497,4.199999999999999
0.277,-3.126049050489705,4.199999999999999
0.278,-3.1260972459580874,4.199999999999999
0.279,-3.126007586827922,4.199999999999999
0.28,-3.1257800693347066,4.199999999999999
0.281,-3.1254146423165343,4.199999999999999
0.28200000000000003,-3.124911207228787,4.199999999999999
0.28300000000000003,-3.124269618151404,4.199999999999999
0.28400000000000003,-3.12348968178894,4.199999999999999
0.28500000000000003,-3.122571157463665,4.199999999999999
0.28600000000000003,-3.1215137571020746,4.199999999999999
0.28700000000000003,-3.1203171452152576,4.199999999999999
0.28800000000000003,-3.118980938873631,4.199999999999999
0.289,-3.1175047076766766,4.199999999999999
0.29,-3.1158879737183653,4.199999999999999
0.291,-3.114130211549078,4.199999999999999
0.292,-3.1122308481349155,4.199999999999999
0.293,-3.11018926281538,4.199999999999999
0.294,-3.1080047872605414,4.199999999999999
0.295,-3.1056767054288796,4.199999999999999
0.296,-3.1032042535271227,4.199999999999999
0.297,-3.100586619973523,4.199999999999999
0.298,-3.097822945366123,4.199999999999999
0.299,-3.094912322457703,4.199999999999999
0.3,-3.0918537961392296,4.199999999999999
0.301,-3.088646363433777,4.199999999999999
0.302,-3.0852889735030358,4.199999999999999
0.303,-3.0817805276686787,4.199999999999999
0.304,-3.0781198794510223,4.199999999999999
0.305,-3.0743058346276015,4.199999999999999
0.306,-3.070337151314445,4.199999999999999
0.307,-3.066212540073029,4.199999999999999
0.308,-3.0619306640461126,4.199999999999999
0.309,-3.057490139125828,4.199999999999999
0.31,-3.0528895341576545,4.199999999999999
0.311,-3.04812737118412,4.199999999999999
0.312,-3.043202125732299,4.199999999999999
0.313,-3.03811222714947,4.199999999999999
0.314,-3.032856058991503,4.199999999999999
0.315,-3.027431959468875,4.199999999999999
0.316,-3.021838221955443,4.199999999999999
0.317,-3.0160730955654396,4.199999999999999
0.318,-3.0101347858044383,4.199999999999999
0.319,-3.0040214553003572,4.199999999999999
0.32,-2.9977312246208934,4.199999999999999
0.321,-2.9912621731841096,4.199999999999999
0.322,-2.984612340269246,4.199999999999999
0.323,-2.9777797261351724,4.199999999999999
0.324,-2.9707622932542437,4.199999999999999
0.325,-2.9635579676697015,4.199999999999999
0.326,-2.9561646404851087,4.199999999999999
0.327,-2.948580169494676,4.199999999999999
0.328,-2.940802380963712,4.199999999999999
0.329,-2.9328290715687686,4.199999999999999
0.33,-2.924658010507425,4.199999999999999
0.331,-2.9162869417879964,4.199999999999999
0.332,-2.90771358670977,4.199999999999999
0.333,-2.8989356465447074,4.199999999999999
0.334,-2.8899508054318233,4.199999999999999
0.335,-2.88075673349573,4.199999999999999
0.336,-2.8713510902010553,4.199999999999999
0.337,-2.8617315279546522,4.199999999999999
0.338,-2.851895695967639,4.199999999999999
0.339,-2.841841244389429,4.199999999999999
0.34,-2.831565828725916,4.199999999999999
0.341,-2.8210671145539514,4.199999999999999
0.342,-2.8103427825441303,4.199999999999999
0.343,-2.7993905338036837,4.199999999999999
0.34400000000000003,-2.788208095550976,4.199999999999999
0.34500000000000003,-2.7767932271326554,4.199999999999999
0.34600000000000003,-2.765143726393984,4.199999999999999
0.34700000000000003,-2.7532574364121727,4.199999999999999
0.34800000000000003,-2.7411322526016955,4.199999999999999
0.34900000000000003,-2.728766130199582,4.199999999999999
0.35000000000000003,-2.7161570921374905,4.199999999999999
0.35100000000000003,-2.7033032373060006,4.199999999999999
0.352,-2.6903019401383723,4.199999999999999
0.353,-2.677158566017506,4.199999999999999
0.354,-2.6638786092167885,4.199999999999999
0.355,-2.650467672074301,4.199999999999999
0.356,-2.6369314433296847,4.199999999999999
0.357,-2.6232756757864877,4.199999999999999
0.358,-2.6095061634740926,4.199999999999999
0.359,-2.5956287184923994,4.199999999999999
0.36,-2.5816491477290393,4.199999999999999
0.361,-2.5675732296429308,4.199999999999999
0.362,-2.5534066913092417,4.199999999999999
0.363,-2.539155185919305,4.199999999999999
0.364,-2.524824270924717,4.199999999999999
0.365,-2.5104193870077784,4.199999999999999
0.366,-2.4959458380507904,4.199999999999999
0.367,-2.481408772264597,4.199999999999999
0.368,-2.4668131646225095,4.199999999999999
0.369,-2.4521638007295126,4.199999999999999
0.37,-2.437465262238889,4.199999999999999
0.371,-2.422721913909329,4.199999999999999
0.372,-2.407937892375699,4.199999999999999
0.373,-2.393117096686174,4.199999999999999
0.374,-2.3782631806379015,4.199999999999999
0.375,-2.3633795469230146,4.199999999999999
0.376,-2.348469343077027,4.199999999999999
0.377,-2.333535459202741,4.199999999999999
0.378,-2.3185805274250697,4.199999999999999
0.379,-2.303606923015809,4.199999999999999
0.38,-2.2886167671126216,4.199999999999999
0.381,-2.273611930943498,4.199999999999999
0.382,-2.2585940414567487,4.199999999999999
0.383,-2.24356448824732,4.199999999999999
0.384,-2.2285244316628585,4.199999999999999
0.385,-2.2134748119674965,4.199999999999999
0.386,-2.198416359437723,4.199999999999999
0.387,-2.1833496052628503,4.199999999999999
0.388,-2.1682748931223497,4.199999999999999
0.389,-2.153192391313671,4.199999999999999
0.39,-2.1381021053068032,4.199999999999999
0.391,-2.1230038906057,4.199999999999999
0.392,-2.1078974658016207,4.199999999999999
0.393,-2.092782425709225,4.199999999999999
0.394,-2.077658254482735,4.199999999999999
0.395,-2.0625243386166003,4.199999999999999
0.396,-2.0473799797425043,4.199999999999999
0.397,-2.0322244071423334,4.199999999999999
0.398,-2.0170567899046183,4.199999999999999
0.399,-2.0018762486598503,4.199999999999999
0.4,-1.9866818668379533,4.199999999999999
0.401,-1.9714727013988886,4.199999999999999
0.402,-1.95624779299483,4.199999999999999
0.403,-1.9410061755295596,4.199999999999999
0.404,-1.925746885087582,4.199999999999999
0.405,-1.910468968211946,4.199999999999999
0.406,-1.8951714895158718,4.199999999999999
0.40700000000000003,-1.8798535386189643,4.199999999999999
0.40800000000000003,-1.8645142364040614,4.199999999999999
0.40900000000000003,-1.8491527405956214,4.199999999999999
0.41000000000000003,-1.8337682506649857,4.199999999999999
0.41100000000000003,-1.8183600120718788,4.199999999999999
0.41200000000000003,-1.8029273198551197,4.199999999999999
0.41300000000000003,-1.7874695215888092,4.199999999999999
0.41400000000000003,-1.7719860197230695,4.199999999999999
0.41500000000000004,-1.75647627333103,4.199999999999999
0.41600000000000004,-1.7409397992859033,4.199999999999999
0.417,-1.7253761728939256,4.199999999999999
0.418,-1.7097850280105522,4.199999999999999
0.419,-1.6941660566686423,4.199999999999999
0.42,-1.6785190082484744,4.199999999999999
0.421,-1.6628436882202857,4.199999999999999
0.422,-1.6471399564906983,4.199999999999999
0.423,-1.6314077253848485,4.199999999999999
0.424,-1.6156469572962857,4.199999999999999
0.425,-1.599857662036829,4.199999999999999
0.426,-1.5840398939184928,4.199999999999999
0.427,-1.568193748599394,4.199999999999999
0.428,-1.552319359725228,4.199999999999999
0.429,-1.5364168953973953,4.199999999999999
0.43,-1.5204865544983326,4.199999999999999
0.431,-1.5045285629038725,4.199999999999999
0.432,-1.4885431696117113,4.199999999999999
0.433,-1.4725306428141662,4.199999999999999
0.434,-1.4564912659424607,4.199999999999999
0.435,-1.4404253337087622,4.199999999999999
0.436,-1.4243331481710895,4.199999999999999
0.437,-1.4082150148450712,4.199999999999999
0.438,-1.3920712388853262,4.199999999999999
0.439,-1.375902121357993,4.199999999999999
0.44,-1.3597079556246436,4.199999999999999
0.441,-1.3434890238565114,4.199999999999999
0.442,-1.3272455936966043,4.199999999999999
0.443,-1.310977915085905,4.199999999999999
0.444,-1.2946862172684916,4.199999999999999
0.445,-1.2783707059890084,4.199999999999999
0.446,-1.262031560894525,4.199999999999999
0.447,-1.2456689331514124,4.199999999999999
0.448,-1.2292829432864938,4.199999999999999
0.449,-1.2128736792603139,4.199999999999999
0.45,-1.196441194779009,4.199999999999999
0.451,-1.179985507849917,4.199999999999999
0.452,-1.1635065995846876,4.199999999999999
0.453,-1.1470044132523523,4.199999999999999
0.454,-1.13047885358354,4.199999999999999
0.455,-1.1139297863256878,4.199999999999999
0.456,-1.0973570380479032,4.199999999999999
0.457,-1.0807603961928862,4.199999999999999
0.458,-1.0641396093721482,4.199999999999999
0.459,-1.0474943878995688,4.199999999999999
0.46,-1.0308244045572437,4.199999999999999
0.461,-1.0141292955864518,4.199999999999999
0.462,-0.9974086618955269,4.199999999999999
0.463,-0.9806620704753684,4.199999999999999
0.464,-0.9638890560123663,4.199999999999999
0.465,-0.9470891226875597,4.199999999999999
0.466,-0.9302617461499416,4.199999999999999
0.467,-0.9134063756509576,4.199999999999999
0.468,-0.8965224363264817,4.199999999999999
0.46900000000000003,-0.8796093316117499,4.199999999999999
0.47000000000000003,-0.8626664457740922,4.199999999999999
0.47100000000000003,-0.8456931465476583,4.199999999999999
0.47200000000000003,-0.8286887878538032,4.199999999999999
0.47300000000000003,-0.8116527125903161,4.199999999999999
0.47400000000000003,-0.794584255472321,4.199999999999999
0.47500000000000003,-0.7774827459073901,4.199999999999999
0.47600000000000003,-0.7603475108872413,4.199999999999999
0.47700000000000004,-0.7431778778783205,4.199999999999999
0.47800000000000004,-0.7259731776936462,4.199999999999999
0.47900000000000004,-0.7087327473284919,4.199999999999999
0.48,-0.6914559327427856,4.199999999999999
0.481,-0.6741420915735823,4.199999999999999
0.482,-0.6567905957616222,4.199999999999999
0.483,-0.6394008340766923,4.199999999999999
0.484,-0.6219722145275028,4.199999999999999
0.485,-0.6045041666427924,4.199999999999999
0.486,-0.5869961436116693,4.199999999999999
0.487,-0.5694476242725077,4.199999999999999
0.488,-0.5518581149412647,4.199999999999999
0.489,-0.5342271510716827,4.199999999999999
0.49,-0.516554298741605,4.199999999999999
0.491,-0.49883915596143247,4.199999999999999
0.492,-0.4810813538027041,4.199999999999999
0.493,-0.4632805573467049,4.199999999999999
0.494,-0.445436466455007,4.199999999999999
0.495,-0.4275488163658423,4.199999999999999
0.496,-0.4096173781221637,4.199999999999999
0.497,-0.39164195883915376,4.199999999999999
0.498,-0.37362240182077855,4.199999999999999
0.499,-0.3555585865366879,4.199999999999999
0.5,-0.33745042847232476,4.199999999999999
0.501,-0.31929787886652683,4.199999999999999
0.502,-0.301100924352113,4.199999999999999
0.503,-0.28285958651594534,4.199999999999999
0.504,-0.26457392139573166,4.199999999999999
0.505,-0.24624401893137815,4.199999999999999
0.506,-0.22787000238897193,4.199999999999999
0.507,-0.20945202777548388,4.199999999999999
0.508,-0.190990283262094,4.199999999999999
0.509,-0.17248498863349404,4.199999999999999
0.51,-0.15393639477985843,4.199999999999999
0.511,-0.13534478324715238,4.199999999999999
0.512,-0.11671046586033995,4.199999999999999
0.513,-0.09803378443263533,4.199999999999999
0.514,-0.07931511057245189,4.199999999999999
0.515,-0.06055484559800206,4.199999999999999
0.516,-0.04175342056773346,4.199999999999999
0.517,-0.022911296432928552,4.199999999999999
0.518,-0.004028964316816541,4.199999999999999
0.519,0.014893054077317558,4.199999999999999
0.52,0.03385420592857358,4.199999999999999
0.521,0.0528539066328193,4.199999999999999
0.522,0.07189153901231826,4.199999999999999
0.523,0.09096645240564172,4.199999999999999
0.524,0.11007796164460615,4.199999999999999
0.525,0.12922534592652468,4.199999999999999
0.526,0.14840784759148384,4.199999999999999
0.527,0.16762467081565013,4.199999999999999
0.528,0.18687498023269455,4.199999999999999
0.529,0.2061578994964286,4.199999999999999
0.53,0.22547250979849487,4.199999999999999
0.531,0.24481784835562337,4.199999999999999
0.532,0.26419290688139085,4.199999999999999
0.533,0.2835966300577244,4.199999999999999
0.534,0.3030279140215768,4.199999999999999
0.535,0.322485604882111,4.199999999999999
0.536,0.34196849728366807,4.199999999999999
0.537,0.3614753330294409,4.199999999999999
0.538,0.381004799780408,4.199999999999999
0.539,0.4005555298435546,4.199999999999999
0.54,0.4201260990627702,4.199999999999999
0.541,0.4397150258251159,4.199999999999999
0.542,0.45932077019434203,4.199999999999999
0.543,0.4789417331826833,4.199999999999999
0.544,0.4985762561710114,4.199999999999999
0.545,0.5182226204864797,4.199999999999999
0.546,0.5378790471457044,4.199999999999999
0.547,0.5575436967705674,4.199999999999999
0.548,0.5772146696825633,4.199999999999999
0.549,0.5968900061805495,4.199999999999999
0.55,0.6165676870056682,4.199999999999999
0.551,0.6362456339960652,4.199999999999999
0.552,0.6559217109329705,4.199999999999999
0.553,0.6755937245785741,4.199999999999999
0.554,0.6952594259050748,4.199999999999999
0.555,0.7149165115132377,4.199999999999999
0.556,0.7345626252377304,4.199999999999999
0.557,0.7541953599355633,4.199999999999999
0.558,0.77381225945296,4.199999999999999
0.559,0.7934108207650947,4.199999999999999
0.56,0.8129884962822267,4.199999999999999
0.561,0.8325426963149862,4.199999999999999
0.562,0.8520707916907426,4.199999999999999
0.5630000000000001,0.8715701165122898,4.199999999999999
0.5640000000000001,0.8910379710494407,4.199999999999999
0.5650000000000001,0.9104716247534732,4.199999999999999
0.5660000000000001,0.9298683193838748,4.199999999999999
0.5670000000000001,0.9492252722363492,4.199999999999999
0.5680000000000001,0.9685396794606156,4.199999999999999
0.5690000000000001,0.9878087194562184,4.199999999999999
0.5700000000000001,1.0070295563342775,4.199999999999999
0.5710000000000001,1.0261993434329089,4.199999999999999
0.5720000000000001,1.0453152268738837,4.199999999999999
0.5730000000000001,1.064374349148082,4.199999999999999
0.5740000000000001,1.0833738527172212,4.199999999999999
0.5750000000000001,1.1023108836194666,4.199999999999999
0.5760000000000001,1.1211825950666228,4.199999999999999
0.577,1.139986151020807,4.199999999999999
0.578,1.158718729738764,4.199999999999999
0.579,1.1773775272722844,4.199999999999999
0.58,1.1959597609135368,4.199999999999999
0.581,1.2144626725745766,4.199999999999999
0.582,1.2328835320907139,4.199999999999999
0.583,1.2512196404379594,4.199999999999999
0.584,1.2694683328552898,4.199999999999999
0.585,1.287626981863065,4.199999999999999
0.586,1.3056930001695353,4.199999999999999
0.587,1.323663843458002,4.199999999999999
0.588,1.3415370130478852,4.199999999999999
0.589,1.3593100584235493,4.199999999999999
0.59,1.3769805796255152,4.199999999999999
0.591,1.3945462294992925,4.199999999999999
0.592,1.4120047157978188,4.199999999999999
0.593,1.429353803134136,4.199999999999999
0.594,1.4465913147816352,4.199999999999999
0.595,1.4637151343198962,4.199999999999999
0.596,1.480723207124747,4.199999999999999
0.597,1.4976135417018828,4.199999999999999
0.598,1.5143842108639252,4.199999999999999
0.599,1.531033352751468,4.199999999999999
0.6,1.5475591716991666,4.199999999999999
0.601,1.5639599389485035,4.199999999999999
0.602,1.5802339932093528,4.199999999999999
0.603,1.5963797410729406,4.199999999999999
0.604,1.612395657279258,4.199999999999999
0.605,1.628280284842365,4.199999999999999
0.606,1.644032235037404,4.199999999999999
0.607,1.659650187253467,4.199999999999999
0.608,1.675132888716794,4.199999999999999
0.609,1.6904791540889779,4.199999999999999
0.61,1.7056878649451406,4.199999999999999
0.611,1.7207579691371908,4.199999999999999
0.612,1.7356884800474415,4.199999999999999
0.613,1.7504784757380172,4.199999999999999
0.614,1.7651270980015106,4.199999999999999
0.615,1.7796335513184776,4.199999999999999
0.616,1.793997101727328,4.199999999999999
0.617,1.8082170756122302,4.199999999999999
0.618,1.8222928584145688,4.199999999999999
0.619,1.8362238932734822,4.199999999999999
0.62,1.8500096796009444,4.199999999999999
0.621,1.8636497715967266,4.199999999999999
0.622,1.8771437767085004,4.199999999999999
0.623,1.890491354042224,4.199999999999999
0.624,1.9036922127277478,4.199999999999999
0.625,1.916746110244521,4.199999999999999
0.626,1.929652850712026,4.199999999999999
0.627,1.9424122831494497,4.199999999999999
