model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,768,256,1023,0.003729312740889335,0.13131169841569854,0.0006886944874133213,0.06565584920784927,-1.0505489245331259,0.01620130402737921,3_1,0_1,True,0.75,1023,,,,
sqrt+inv,PASS_FIT,768,256,1023,0.0029119957992803387,0.0651484463370701,0.003037925089062583,0.03257422316853505,2.0267498696866877,0.13963671071957262,3_1,0_1,True,0.75,1023,-34.37790421723473,1.5535217740509897,,
sqrt+inv+threehalf,PASS_FIT,768,256,1023,0.0009022337337397883,-0.3866295556692856,0.00540888855512995,-0.1933147778346428,33.261236925033494,0.3707761747534432,3_1,0_1,True,0.75,1023,-737.0316242588391,8.297950303486667,5144.616158959142,60.65262823151471
sqrt,PASS_FIT,768,256,1023,0.006599209494918865,0.14686719820327104,0.001218680093681941,0.07343359910163552,-1.0329602250624792,0.028669035502249605,4_1,0_1,False,0.75,1023,,,,
sqrt+inv,PASS_FIT,768,256,1023,0.004704398470708915,0.01543969442789815,0.004907840233370613,0.007719847213949075,5.0798242314004,0.2255864271941348,4_1,0_1,False,0.75,1023,-68.28869492283413,2.5097513739081103,,
sqrt+inv+threehalf,PASS_FIT,768,256,1023,0.0013561968450275846,-0.7196033803553593,0.008130396059530039,-0.35980169017767966,55.89835302757889,0.5573339364376292,4_1,0_1,False,0.75,1023,-1211.50671039409,12.473102701599885,8370.293514219758,91.17028101936923
