knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,1023,0.8088544818376451,1.0000203090628694,2.957016037236345,1024,1024,0.006212412394278995,0.49541517340036406,2.018509027764197,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,1023,0.8088666030132053,1.0000559944362601,3.047148200479819,1024,1024,0.0059466904905509654,0.31069259940709915,3.2186154479003357,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,1023,0.8089034384178582,1.0001532713598742,3.052909514466953,1024,1024,0.004774042040330265,0.25480336524310393,3.924594948131535,64,10,384,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
