knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.5030272837551232,0.21431796440373033,0.2887093193513929,0.14435465967569644
3_1,0_1,2,0.791268531215243,0.4283414479568919,0.3629270832583511,0.18146354162917555
3_1,0_1,3,1.0654935231422327,0.6374036402017101,0.4280898829405225,0.21404494147026126
3_1,0_1,4,1.3198755376272095,0.8394283771616824,0.48044716046552716,0.24022358023276358
3_1,0_1,5,1.5629444725262152,0.919992208113642,0.6429522644125731,0.32147613220628657
3_1,0_1,6,1.8006122632810393,0.9992379592315752,0.8013743040494641,0.40068715202473204
3_1,0_1,7,1.9886493389846982,1.074669568400767,0.9139797705839312,0.4569898852919656
3_1,0_1,8,2.158440595557276,1.14862359744223,1.009816998115046,0.504908499057523
3_1,0_1,9,2.2927807220603267,1.2185658724881692,1.0742148495721575,0.5371074247860788
3_1,0_1,10,2.424664333238303,1.257892749918636,1.166771583319667,0.5833857916598335
3_1,0_1,11,2.5164552861614675,1.2971023990752644,1.2193528870862032,0.6096764435431016
3_1,0_1,12,2.600875291152069,1.3346782088432132,1.2661970823088557,0.6330985411544279
3_1,0_1,13,2.6747999878477455,1.3690159784636484,1.305784009384097,0.6528920046920486
3_1,0_1,14,2.7294064537432896,1.4007063509466469,1.3287001027966427,0.6643500513983214
3_1,0_1,15,2.781255291717654,1.428659054834845,1.3525962368828088,0.6762981184414044
3_1,0_1,16,2.8203510581937827,1.4549123914865765,1.3654386667072063,0.6827193333536031
3_1,0_1,17,2.857732336138399,1.4764725898059128,1.381259746332486,0.690629873166243
3_1,0_1,18,2.89310132849431,1.4971598616226993,1.3959414668716108,0.6979707334358054
3_1,0_1,19,2.923284864368436,1.5159662268037657,1.4073186375646705,0.7036593187823352
3_1,0_1,20,2.9506814286592795,1.5347619285730318,1.4159195000862477,0.7079597500431238
3_1,0_1,21,2.9765561074536118,1.5427396264429207,1.433816481010691,0.7169082405053455
