normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-362.2374918347202,-362.2374918347202,1.3205434358527908,FAIL_NOT_SUBLEADING
Mmax,M_max,43.0,-362.2374918347202,-8.424127717086515,0.030710312461692806,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),6.557438524302,-362.2374918347202,-55.24069962566339,0.20138098602965626,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,-362.2374918347202,-22.12591763638054,0.08066043950600607,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,-362.2374918347202,-1.3514786356660937,0.00492684021188633,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-362.2374918347202,-0.08255000008038864,0.00030093754289118,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-362.2374918347202,-21.619457774514675,0.07881413076882259,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-362.2374918347202,-1.3205434358527908,0.004814065372254625,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-362.2374918347202,-1.3205434358527908,0.004814065372254625,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-362.2374918347202,-2.6410868717055815,0.00962813074450925,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,703.9803909999999,-362.2374918347202,-0.5145562241018731,0.0018758241745582811,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,107.35600316968802,-362.2374918347202,-3.374170806844996,0.012300601707065473,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,11525.311416570066,-362.2374918347202,-0.03142973571316497,0.00011457767934619372,PASS_SUBLEADING_CORRECTION
